Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total Sediment, 1985 (T)","Total Sediment, 2007 (T)","Total Sediment, 2009 (T)","Total Sediment, 2010 (T)","Total Sediment, 2011 (T)","Total Sediment, 2012 (T)","Total Sediment, 2013 (T)","Total Sediment, 2014 (T)","Total Sediment, 2015 (T)","Total Sediment, 2016 (T)","Total Sediment Target, 2017 (T)","Total Sediment Target, 2025 (T)"
F24019EL0_5151_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5151_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5151_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5280_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,39066.91989,36014.55407,33237.66326,32627.90178,32052.76812,30365.08267,28563.01805,23408.49795,22507.81755,33359.51379,,
F24019EL0_5280_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,78174.96094,70236.63769,68901.3921,70531.1377,70623.99317,71375.62305,71793.14941,65318.51221,72605.55371,72620.61621,,
F24019EL0_5280_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5280_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5280_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,4051.858399,3535.020294,3361.316407,3361.291992,3350.133057,3422.915039,0,0,0,0,,
F24019EL0_5280_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,54.86515045,54.86515045,54.86515045,54.86515045,54.86515045,54.82759094,54.82759094,54.82759094,0,,
F24019EL0_5283_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5283_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,5218.907898,4692.569947,4603.299195,4711.589172,4717.520569,4767.642395,4780.003357,4338.567177,4822.565979,4823.611206,,
F24019EL0_5283_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5283_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5283_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5283_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5284_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5284_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,6002.479248,5397.111511,5294.43695,5418.986511,5425.818909,5483.456299,5561.509582,5047.832779,5610.779724,5612.431519,,
F24019EL0_5284_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5284_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5284_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,2226.975769,1942.912049,1847.440369,1847.02002,1842.057007,1881.296997,0,0,0,0,,
F24019EL0_5284_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5590_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,1676.278975,1545.117097,1426.225181,1400.321305,1376.352808,1302.762144,1225.797122,1004.455757,965.7450536,1431.331234,,
F24019EL0_5590_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,2694.057312,2420.576721,2374.564712,2430.711808,2433.940979,2459.796539,2468.771149,2245.784126,2496.239502,2496.859192,,
F24019EL0_5590_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5590_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5590_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5590_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5890_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5890_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,42288.65332,38023.64355,37300.26147,38177.7185,38260.20142,38631.93164,38732.63574,35156.26233,39077.47852,39087.74023,,
F24019EL0_5890_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5890_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5890_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,0,0,0,0,0,0,0,0,0,0,,
F24019EL0_5890_0000,24019,"DORCHESTER, MD",Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24019EM0_4886_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Agriculture,3043.18837,2785.061463,2570.362833,2523.450827,2481.694393,2348.581483,2208.859731,1810.956756,1741.482872,2580.221273,,
F24019EM0_4886_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Forest,37156.7837,33405.96289,32770.12256,33541.44678,33614.29516,33940.91529,34035.00293,30902.26306,34348.93408,34357.79883,,
F24019EM0_4886_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24019EM0_4886_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
F24019EM0_4886_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Stormwater,0,0,0,0,0,0,0,0,0,0,,
F24019EM0_4886_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24019EM0_5260_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Agriculture,235.4350769,215.5826678,199.0208547,195.7905715,192.1240082,182.1877563,170.4450043,140.079029,134.5454096,199.3460053,,
F24019EM0_5260_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Forest,16272.58789,14631.27173,14352.91724,14690.56482,14709.10083,14865.36523,14941.30677,13562.3669,15074.927,15078.97375,,
F24019EM0_5260_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24019EM0_5260_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
F24019EM0_5260_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Stormwater,1402.170166,1223.315002,1163.203705,1163.255005,1157.29895,1184.52002,0,0,0,0,,
F24019EM0_5260_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24019EM0_5261_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Agriculture,5413.843501,4955.289701,4511.434777,4425.098121,4352.413121,4116.698036,3867.153235,3166.057001,3043.323357,4509.51204,,
F24019EM0_5261_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Forest,24116.19336,21678.94751,21266.67273,21767.86499,21815.37622,22027.10987,22095.49537,20069.78375,22308.50439,22313.96143,,
F24019EM0_5261_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24019EM0_5261_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
F24019EM0_5261_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Stormwater,216.5115204,188.8942376,179.6122704,179.1259003,179.063797,182.9039001,0,0,0,0,,
F24019EM0_5261_0000,24019,"DORCHESTER, MD",Choptank,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24021PM1_3510_4000,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Agriculture,1068.108189,1018.764757,961.2912116,910.8317654,818.2483699,955.9358305,835.7049071,717.5246789,653.4711936,914.766381,,
F24021PM1_3510_4000,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Forest,21124.04541,20603.75195,19746.73218,19878.89355,19880.11182,20027.67968,20040.03906,19155.04696,19369.16736,19229.00415,,
F24021PM1_3510_4000,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24021PM1_3510_4000,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24021PM1_3510_4000,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Stormwater,301.498993,250.1808014,239.296997,240.0513,245.8603973,236.9253998,0,0,0,0,,
F24021PM1_3510_4000,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24021PM1_4000_4290,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Agriculture,1721.434343,1594.236054,1480.628038,1401.770952,1269.412934,1473.520425,1298.840176,1121.007308,1023.684542,1402.457578,,
F24021PM1_4000_4290,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Forest,15246.27625,14875.70911,14258.54608,14354.32215,14355.4867,14462.39636,14525.98426,13887.64172,14043.19626,13941.80225,,
F24021PM1_4000_4290,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24021PM1_4000_4290,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24021PM1_4000_4290,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Stormwater,1402.533203,1163.7948,1113.16391,1112.930054,1136.80603,1102.131958,0,0,0,0,,
F24021PM1_4000_4290,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24021PM3_3040_3340,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Agriculture,42884.81411,40708.03825,38419.39197,36367.92608,32764.01179,38337.77344,33419.12654,28776.0988,26291.77528,36645.41472,,
F24021PM3_3040_3340,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Forest,1669.587143,1898.63501,1874.534477,1908.66304,1939.063324,1974.337174,253.1334095,1981.239075,2024.334724,2089.050392,,
F24021PM3_3040_3340,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24021PM3_3040_3340,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24021PM3_3040_3340,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Stormwater,10684.80478,8926.017071,8477.238494,8459.635742,8338.656982,8376.788086,18091.25635,8529.27002,8174.958984,6979.493164,,
F24021PM3_3040_3340,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24021PM4_3340_3341,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Agriculture,36986.60622,34603.58742,32624.424,30900.19246,27839.26673,32469.38888,28390.81409,24452.1275,22363.01554,30973.93325,,
F24021PM4_3340_3341,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Forest,170922.6094,166898.6055,159985.498,161069.796,161093.6036,162301.1631,161368.7031,155239.873,156947.8789,155823.4492,,
F24021PM4_3340_3341,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24021PM4_3340_3341,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24021PM4_3340_3341,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Stormwater,18610.63222,15433.41638,14760.74471,14747.01316,14547.92866,14613.92019,19439.23908,13846.58984,14295.83148,12745.6699,,
F24021PM4_3340_3341,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Wastewater,986.7349854,31.79011917,20.9407692,31.51223946,47.2221489,45.77581024,30.78297043,35.44350052,10.60661983,16.7965107,,
F24021PM4_3341_4040,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Agriculture,393785.4181,365354.4071,342642.5408,324451.0422,293109.8223,340809.8206,183487.3992,257008.1364,235173.4384,324573.716,,
F24021PM4_3341_4040,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Forest,5343.821655,7635.340087,7829.276581,8082.750977,8356.945983,8616.770081,841.1586304,7892.154419,8179.422089,8948.671799,,
F24021PM4_3341_4040,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24021PM4_3341_4040,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24021PM4_3341_4040,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Stormwater,124098.3457,113909.3281,108080.2695,107824.4531,106168.5742,106776.9414,222033.1094,118927.3711,113978.8906,96876.96289,,
F24021PM4_3341_4040,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Wastewater,1904.484009,5107.601074,4100.394867,6408.424652,9799.426117,2415.430755,2073.20813,1960.419067,2429.540161,3545.650024,,
F24021PM4_4040_4410,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Agriculture,634440.3588,580204.8011,541123.3559,512453.0371,463490.2377,537121.9293,472032.9833,406211.0531,372092.721,510228.5583,,
F24021PM4_4040_4410,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Forest,24047.83643,26986.94482,26519.44324,26996.0061,27319.67676,27798.68567,24357.31116,27954.92114,28517.30933,28592.55389,,
F24021PM4_4040_4410,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24021PM4_4040_4410,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24021PM4_4040_4410,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Stormwater,31565.46478,14026.8653,13312.81382,13281.83203,13024.36816,13153.03125,27464.72266,14889.68995,14270.28076,12132.84595,,
F24021PM4_4040_4410,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24021PM7_4150_4290,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Agriculture,14003.81606,12399.62487,11537.97666,10956.00563,9916.540785,11366.20686,10069.08026,8663.69517,7965.633524,10749.45204,,
F24021PM7_4150_4290,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Forest,36292.69922,35540.60767,34096.94995,34334.7268,34357.29004,34624.77539,33383.14941,31889.01684,32261.14624,32189.86084,,
F24021PM7_4150_4290,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24021PM7_4150_4290,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24021PM7_4150_4290,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Stormwater,34264.88599,21598.37714,20544.97503,20507.39893,20135.01807,20308.82422,30132.95215,31032.54444,29754.16846,25581.66455,,
F24021PM7_4150_4290,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24021PM7_4200_4410,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Agriculture,150937.745,139788.5165,131707.279,124804.6643,112519.495,130843.7731,114664.3528,98742.38651,90404.43716,124646.3838,,
F24021PM7_4200_4410,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Forest,40995.90332,41302.37793,39807.62256,40175.23633,40288.59595,40682.13403,40592.24194,39479.97839,40004.80151,39817.64404,,
F24021PM7_4200_4410,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24021PM7_4200_4410,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24021PM7_4200_4410,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Stormwater,4020.29937,3495.431354,3311.142307,3303.832031,3251.440064,3270.200927,3033.879028,3143.487915,3012.772949,2541.119019,,
F24021PM7_4200_4410,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Wastewater,234.7295074,1224.594971,1483.438965,1368.444946,2436.395996,4551.265137,3053.321045,2627.164063,2866.302979,2310.489014,,
F24021PM7_4290_4200,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Agriculture,3770.289026,3538.73868,3309.702272,3139.252597,2835.757234,3303.511553,2882.022169,2479.60303,2268.310753,3146.750802,,
F24021PM7_4290_4200,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Forest,22771.98316,22234.198,21312.2472,21457.28797,21469.81214,21620.60608,21628.17249,20684.41507,20915.93811,20766.25146,,
F24021PM7_4290_4200,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24021PM7_4290_4200,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24021PM7_4290_4200,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Stormwater,162.7248993,135.0281982,129.154007,129.5610962,128.475296,127.8739014,0,0,0,0,,
F24021PM7_4290_4200,24021,"FREDERICK, MD",Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24023PU3_4450_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Agriculture,9255.810478,9200.321779,8965.744342,9245.33039,8155.73045,8460.821315,8699.870174,6786.801265,5946.429807,7880.488995,,
F24023PU3_4450_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Forest,12222.41821,10922.18726,10449.02954,11384.62866,11390.33911,11359.54187,11455.58972,11639.4596,10945.1037,17218.28662,,
F24023PU3_4450_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24023PU3_4450_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24023PU3_4450_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Stormwater,6244.196487,6090.861526,6078.469436,6078.5345,6141.530471,6083.799514,4646.743484,4646.743484,4646.743484,4646.743484,,
F24023PU3_4450_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24025SL2_3060_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Agriculture,6493.733539,3902.335106,3584.629666,3161.241277,3200.814245,2983.431855,2847.562745,2431.455742,2264.686357,3595.027047,,
F24031PM0_4640_4820,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24025SL2_3060_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Forest,26948.13672,26012.33276,25619.17627,25957.10046,25973.89832,26297.16443,12827.8255,25463.8219,24954.71094,25861.38092,,
F24025SL2_3060_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24025SL2_3060_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24025SL2_3060_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Stormwater,5391.545122,4751.868164,4582.631836,4583.515137,4674.893066,4531.401855,126565.357,4569.788086,4422.78911,4192.845037,,
F24025SL2_3060_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24025SL9_2970_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,,
F24025SL9_2970_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Forest,6.688952982,6.409741878,7.482154846,7.637898415,8.925847679,9.492926478,7.142908096,3.065711021,3.330648899,2.914318085,,
F24025SL9_2970_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24025SL9_2970_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24025SL9_2970_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Stormwater,175.3275566,156.3921356,147.0051193,146.8174705,142.6077614,144.143322,119.7286701,132.1926022,128.1225624,104.4780293,,
F24025SL9_2970_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24025WU0_3160_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,40798.96711,24515.63262,22557.73373,19861.54901,20106.23679,18735.99238,17799.78363,15252.77626,14199.89981,22635.90639,,
F24025WU0_3160_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Forest,166267.8701,160791.4365,159481.4531,161631.1001,162991.4512,165465.1201,163737.5234,157987.4411,155091.2031,159675.6104,,
F24025WU0_3160_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24025WU0_3160_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
F24025WU0_3160_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,614246.0001,348744.7969,331181.2031,330943.2969,323872.2031,325823.5,303818.3985,323129.0938,318307.5,277447.8047,,
F24025WU0_3160_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24025WU0_3161_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,2495.571867,1500.169856,1377.546573,1216.117894,1227.859248,1147.172132,1089.806385,916.1051169,843.8012965,1347.514746,,
F24025WU0_3161_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Forest,3840.10611,1991.475914,2122.641105,2161.655784,2339.001838,2432.885895,2477.191437,2070.748162,2068.406982,2004.565247,,
F24025WU0_3161_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24025WU0_3161_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
F24025WU0_3161_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,98395.90918,34940.27149,33094.91016,33068.33887,32309.34961,32534.96973,29298.81933,31117.45899,30051.52051,24872.68555,,
F24025WU0_3161_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24025WU0_3162_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,76558.50404,45999.70558,42173.23426,37143.9636,37615.00016,35055.25867,33325.96715,28563.78933,26608.73534,42450.07891,,
F24025WU0_3162_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Forest,222150.1075,213726.9404,211204.002,214052.4902,214936.9004,217892.7226,213265.1504,209942.977,205918.2969,212823.6128,,
F24025WU0_3162_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
